"API","Region","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.4417-1-WORL-QBTU.A","    World","7.575901227970802","8.527382587804034","9.51382983625356","10.726581364243433","13.00519382917337","15.308681909625198","16.25970723143459","17.65800877733016","19.240301233048264","19.752576070433182","20.37094119571121","21.20100520276355","21.293920050511076","22.022581864145476","22.42026782489464","23.272314307686226","24.123040615847433","23.89499132337984","24.322625147887553","25.095674473461862","25.666141946907576","26.39748998062402","26.687819049077262","26.311143398441097","27.26505783364225","27.321171774746844","27.686572652162894","27.179389893989654","27.06762588992495","26.70659892418398","27.44284106839499","26.291400909842743","24.536389802426402","24.703320393984946","25.2843133062374","25.549742876122178","25.94584669339173","26.24296208216535","26.778403208543597","27.878531593857137","26.93083181264637","27.99580763104259","26.88554942795203","27.512072032650522"
"INTL.4417-1-AFG-QBTU.A","        Afghanistan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-ALB-QBTU.A","        Albania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-DZA-QBTU.A","        Algeria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-ASM-QBTU.A","        American Samoa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-AGO-QBTU.A","        Angola","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-ATA-QBTU.A","        Antarctica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-ATG-QBTU.A","        Antigua and Barbuda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-ARG-QBTU.A","        Argentina","0.025890132662445473","0.031151668061268394","0.02068060242228245","0.0381414231960253","0.05068203973911473","0.06417820394562351","0.06357586894355749","0.07252207928797708","0.057216979995155334","0.056532029563840784","0.08302071607140186","0.09087402705112906","0.07965501136580448","0.08638642077699923","0.09238564179609911","0.08275979312086268","0.08100392763739317","0.08720798567898543","0.0834036104648015","0.07895541790667875","0.07005903279043325","0.07656744084916023","0.06309409970600423","0.08229156232527081","0.08560429520408327","0.07456575419800499","0.08373137202171581","0.07868618519921343","0.0801845237451074","0.08884679346355696","0.07832330633262972","0.06899380773046176","0.06909915965946993","0.06709279070035877","0.06144228038134223","0.0776395312061004","0.09138283017082018","0.06743226001684546","0.07612275524689571","0.093127473088457","0.11765454498090733","0.11888902688897748","0.08729049791347049","0.10477899193765046"
"INTL.4417-1-ARM-QBTU.A","        Armenia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0.02462352208724874","0.016767445992745572","0.016650191125663433","0.024389012353084466","0.021574895543113183","0.023298542089220595","0.024506267220166602","0.021340385808948908","0.025854698191611177","0.02936061871736707","0.028399128807293547","0.027529097693544093","0.026569952880812212","0.02685136456180934","0.0268161881016847","0.02763697217125966","0.02490493376824587","0.02542085518340727","0.026569952880812212","0.030146226326817387","0.02573744332452904","0.028270148453503195","0.022254973772189577","0.02379101253096557","0.029923661332448667","0.021692309350292694","0.030849981567902748","0.029454638425910947"
"INTL.4417-1-ABW-QBTU.A","        Aruba","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-AUS-QBTU.A","        Australia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-AUT-QBTU.A","        Austria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-AZE-QBTU.A","        Azerbaijan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-BHR-QBTU.A","        Bahrain","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-BGD-QBTU.A","        Bangladesh","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-BRB-QBTU.A","        Barbados","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-BLR-QBTU.A","        Belarus","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0034948602181734865","0.05976417769889558","0.04844207137012557","0.1213378244457681"
"INTL.4417-1-BEL-QBTU.A","        Belgium","0.12376346524475476","0.12698511897100165","0.15394350997532583","0.23855863822850112","0.27541026388687195","0.33929165951240586","0.38713622547203486","0.41268792208648314","0.4243428998679719","0.40583815776254495","0.42121899219902437","0.42238534661273097","0.4282463348939872","0.4131841136826879","0.4003418066168556","0.4068119493112419","0.42628897223565765","0.4663716706622464","0.4541118114689937","0.48217280675084734","0.4737130897230708","0.4559342229706934","0.465874649343601","0.4660713869488981","0.4653983372465658","0.4694262808497544","0.458854223217735","0.47478996924680245","0.448965569898853","0.4655433017978374","0.47349564289616347","0.4757115296084574","0.39827975000782956","0.42072854623331246","0.3323208791792659","0.25705321323690644","0.42899670296119446","0.4155149996929386","0.2808822790827108","0.427703412071636","0.33752710549391907","0.495762927810897","0.43080447730366095","0.32328709766661756"
"INTL.4417-1-BLZ-QBTU.A","        Belize","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-BEN-QBTU.A","        Benin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-BMU-QBTU.A","        Bermuda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-BTN-QBTU.A","        Bhutan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-BOL-QBTU.A","        Bolivia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-BIH-QBTU.A","        Bosnia and Herzegovina","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-BWA-QBTU.A","        Botswana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-BRA-QBTU.A","        Brazil","0","0","0.0005200175851875722","0.0017800938891560363","0.028003480384492355","0.029929808343615867","0.0011956726306639293","0.009380054352665","0.003180112001909199","0.015520998254479413","0.019860312373213576","0.01403760268084688","0.017039805297991505","0.0043002402688344385","0.0005349863585199834","0.024463727760264353","0.023573914765497257","0.030755757880552","0.032027138215784665","0.03859602174776219","0.05046700567335766","0.14778002415782865","0.14334703773089072","0.13878976196487974","0.12014636110392574","0.09525742095455215","0.1344810648770148","0.12066423335006335","0.13681148998463405","0.12660940673572313","0.14266344636598907","0.15323839763211908","0.15712243947815116","0.15168478089370624","0.14979972591776536","0.1440451295186842","0.15509238027329172","0.15387227326139152","0.15323321890965771","0.15703025821833866","0.13747615589194168","0.14241865337018028","0.1515220489478055","0.15108493609281493"
"INTL.4417-1-VGB-QBTU.A","        British Virgin Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-BRN-QBTU.A","        Brunei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-BGR-QBTU.A","        Bulgaria","0.06394751437002857","0.09458949027470319","0.11146238864462639","0.1277629512577094","0.13208848880459775","0.13620490367110216","0.1252094532656532","0.12898466796942595","0.1662745438189366","0.16069427018974478","0.14889534843334706","0.13659012966128306","0.1209279415462141","0.14607769547659538","0.16029253451427042","0.18047287317131816","0.19552970615895998","0.18094615081639753","0.17669765846754537","0.16535000144250245","0.1900705035552536","0.20073576025483322","0.22255055775593421","0.17654356807147303","0.17167871413833144","0.1912702073532455","0.1998112178783991","0.1507312254379806","0.16225718706419298","0.15650081012520417","0.15668791989186345","0.16800255754631946","0.16356695543080801","0.1465619795785371","0.16525094333074164","0.15990180529565837","0.16434841386803212","0.16199743468224242","0.16830193317297434","0.17293785280337984","0.17376936646670846","0.17226692341184663","0.1811957275797927","0.1779046619409664"
"INTL.4417-1-BFA-QBTU.A","        Burkina Faso","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-MMR-QBTU.A","        Burma","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-BDI-QBTU.A","        Burundi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-CPV-QBTU.A","        Cabo Verde","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-KHM-QBTU.A","        Cambodia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-CMR-QBTU.A","        Cameroon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-CAN-QBTU.A","        Canada","0.41593822500191696","0.4381841964004308","0.4192768595838721","0.5356658147232405","0.5697562347679083","0.659474623850155","0.7765733844525348","0.8418913457078571","0.9029702810072636","0.8703401765782123","0.794792666708931","0.9261179158325392","0.875779792368898","1.0248153706229848","1.1654285672760352","1.0544902359122785","0.9997759058515491","0.8812628611754565","0.7635487420182216","0.7870069974569153","0.7796009072006819","0.821298209876188","0.8088081824729815","0.8020108119638357","0.9679545785726825","0.9788100807290795","1.0435914980612295","0.9956885303184259","0.996885257770874","0.9610963330137003","0.9655897059011941","0.996794938717859","1.0119253861371507","1.103425187511819","1.1444033486810972","1.0860343453820318","1.081974974559799","1.0805954669266171","1.0745459867319251","1.0795099527234573","1.0441898490091357","0.8297925802840168","0.927537881647673","0.9530625957913903"
"INTL.4417-1-CYM-QBTU.A","        Cayman Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-CAF-QBTU.A","        Central African Republic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-TCD-QBTU.A","        Chad","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-CHL-QBTU.A","        Chile","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-CHN-QBTU.A","        China","0","0","0","0","0","0","0","0","0","0","0","0","0.005169714587472124","0.025212336528095576","0.13715219299172948","0.12510984705114142","0.1376410433632105","0.1147008694693421","0.1360241148068145","0.14238066519414633","0.1607125927022861","0.1677260203156538","0.25432265031413775","0.420807023601796","0.4841014654627171","0.5081924448268776","0.5229523677862081","0.5983909449928501","0.6591997922672884","0.6631151312554201","0.7452361819299957","0.8721509958427348","0.9834571883638831","1.1310990071750051","1.3452042975099454","1.740251545357225","2.1777812965925714","2.5353806400308003","3.0137827778205626","3.568645529381245","3.756039301305056","4.182328769995975","4.287655929853133","4.447601733845515"
"INTL.4417-1-COL-QBTU.A","        Colombia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-COM-QBTU.A","        Comoros","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-COG-QBTU.A","        Congo-Brazzaville","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-COD-QBTU.A","        Congo-Kinshasa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-COK-QBTU.A","        Cook Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-CRI-QBTU.A","        Costa Rica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-CIV-QBTU.A","        Cote d'Ivoire","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-HRV-QBTU.A","        Croatia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-CUB-QBTU.A","        Cuba","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-CYP-QBTU.A","        Cyprus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-CZE-QBTU.A","        Czechia","--","--","--","--","--","--","--","--","--","--","--","--","--","0.14517587754342043","0.1491626635292151","0.13215224157788436","0.13885141278791738","0.14205882582905374","0.1423886661772557","0.14432221304602585","0.14636573951689227","0.15884724205024356","0.20135546897805762","0.2780019864655762","0.2828885412994912","0.2630482237562345","0.277119691842786","0.2786580516979074","0.2829903445251978","0.2903088653065473","0.29801197605167723","0.30090771224955276","0.3235419627649785","0.32804392763511314","0.323881306850667","0.28657608036397336","0.25707576784811614","0.30298449805396666","0.31957729269718405","0.32327501208423687","0.31990693006793935","0.3275218554945346","0.3498039414458929","0.3429253622807468"
"INTL.4417-1-DNK-QBTU.A","        Denmark","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-DJI-QBTU.A","        Djibouti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-DMA-QBTU.A","        Dominica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-DOM-QBTU.A","        Dominican Republic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-ECU-QBTU.A","        Ecuador","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-EGY-QBTU.A","        Egypt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-SLV-QBTU.A","        El Salvador","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-GNQ-QBTU.A","        Equatorial Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-ERI-QBTU.A","        Eritrea","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-EST-QBTU.A","        Estonia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-SWZ-QBTU.A","        Eswatini","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-ETH-QBTU.A","        Ethiopia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-FLK-QBTU.A","        Falkland Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-FRO-QBTU.A","        Faroe Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-FJI-QBTU.A","        Fiji","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-FIN-QBTU.A","        Finland","0.06935337875974186","0.14340572756702202","0.16404329920315797","0.1732788975596608","0.1844942930947181","0.18637043597073047","0.18655701371530628","0.19211288433156387","0.19121109189944743","0.18668139887835683","0.18922092929063875","0.19051063782459876","0.1880643722836085","0.1945911732017968","0.1896986421198163","0.18635964960800394","0.18888323796095374","0.19435305446382795","0.21193241993219183","0.22280467557900224","0.21800659092735822","0.2208548156461001","0.21622007004642693","0.22044646801617296","0.22030354634569846","0.2282254903662852","0.22458098776918536","0.22974658528776384","0.22510163099734248","0.230726619599589","0.2234580317868857","0.2273067081989491","0.22523434397706882","0.23146164533345787","0.23118601068325706","0.22791922964383984","0.2274496298694236","0.2202422942012094","0.22337636226090027","0.23393214849451716","0.22834721630279295","0.2319352833604122","0.24824366535597062","0.33582984788773795"
"INTL.4417-1-CSK-QBTU.A","        Former Czechoslovakia","0.05543330095718489","0.06282440775147621","0.07144736567814941","0.07636856995031313","0.08991783236085256","0.14606666301865381","0.219713720002849","0.256954581817857","0.269400934448186","0.2842653654494961","0.2872235222383613","0.27644650289967404","0.2855910124752116","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.4417-1-SCG-QBTU.A","        Former Serbia and Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.4417-1-SUN-QBTU.A","        Former U.S.S.R.","0.8326730749681325","0.7345603878992282","1.1234526242126504","1.2516935103477678","1.6248846358802502","1.9495532485320775","1.7448998013723627","2.0312173221815972","2.3290713962321816","2.4339331654743317","2.3076711660764673","2.3110420830575715","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.4417-1-YUG-QBTU.A","        Former Yugoslavia","0","0.0031160573430917575","0.02714609079547454","0.041968112036416","0.04737467645518649","0.04592204215841064","0.04592204215841064","0.04818226397699159","0.04432242076041007","0.05064607124611394","0.04994091597612538","0.04185772245430204","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
