"API","Region","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.4417-1-FRA-QBTU.A","        France","0.719511721904385","1.020872819973336","1.0557677724129948","1.403046434454473","1.874078270313524","2.1460109898524946","2.434249880237338","2.532886801515124","2.6448859924416466","2.9337548909772293","3.107128673475428","3.27534902006186","3.3436543875201488","3.636453427990312","3.541370607238165","3.7110702137265634","3.9066302356438873","3.888373841847044","3.811327219463742","3.8717762730936602","4.077205817428769","4.1352413177255345","4.289313475976866","4.33164610399882","4.4020660947401025","4.45738279621641","4.443323608399595","4.343141557566687","4.33974047463159","4.04980073882408","4.23502745149749","4.372078836583327","4.203898995685729","4.191591938089438","4.317923837591532","4.327611245621009","3.98718451374527","3.936161049867827","4.081942523561579","3.940002787242861","3.469445711426837","3.7310343597051845","2.885510080697602","3.3179686797641836"
"INTL.4417-1-GUF-QBTU.A","        French Guiana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.4417-1-PYF-QBTU.A","        French Polynesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-GAB-QBTU.A","        Gabon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-GMB-QBTU.A","        Gambia, The","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-GEO-QBTU.A","        Georgia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-DEU-QBTU.A","        Germany","--","--","--","--","--","--","--","--","--","--","--","1.4293512203285814","1.5396310278859553","1.487971173559153","1.4610900877636577","1.4632895717770988","1.5294835133921154","1.628055035812288","1.5450484970793674","1.6249561250329256","1.621152916349163","1.6373920137449125","1.5756150261303508","1.575814719030318","1.594958807239089","1.5493734940058153","1.5904397280525635","1.3348931115503366","1.411824658348015","1.2798775857044002","1.3325081033260502","1.0069740442699986","0.9275810632657003","0.9073610173654616","0.9041403865766754","0.8577076272191229","0.7912084719341227","0.7147249422119936","0.7118622783869051","0.7094525043606255","0.608619309841295","0.6664217071162906","0.32477229338892627","0.06846292105345174"
"INTL.4417-1-DDR-QBTU.A","        Germany, East","0.1340852493122758","0.12649509263070782","0.11530722423826291","0.12999130150334687","0.13240481343478155","0.14367162847918927","0.12302143994434388","0.1201116919148572","0.12475826628752586","0.1246229291698753","0.06010095832997878","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.4417-1-DEUW-QBTU.A","        Germany, West","0.4659346088659579","0.5700998167246499","0.6740006510234996","0.6984584655502719","0.9765898710927636","1.3201643908159744","1.25300855636245","1.366661319784475","1.5186142137573504","1.4703134625571836","1.4593170588013535","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.4417-1-GHA-QBTU.A","        Ghana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-GIB-QBTU.A","        Gibraltar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-GRC-QBTU.A","        Greece","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-GRL-QBTU.A","        Greenland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-GRD-QBTU.A","        Grenada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-GLP-QBTU.A","        Guadeloupe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.4417-1-GUM-QBTU.A","        Guam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-GTM-QBTU.A","        Guatemala","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-GIN-QBTU.A","        Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-GNB-QBTU.A","        Guinea-Bissau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-GUY-QBTU.A","        Guyana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-HTI-QBTU.A","        Haiti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-HITZ-QBTU.A","        Hawaiian Trade Zone","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.4417-1-HND-QBTU.A","        Honduras","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-HKG-QBTU.A","        Hong Kong","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-HUN-QBTU.A","        Hungary","0","0","0.00005687236069049998","0.026513894553911094","0.04036090332347681","0.06945168684036994","0.07957580707814758","0.11774955661599318","0.1441132649358881","0.14889012321645578","0.14835557002791608","0.1312530481266479","0.13356809422090626","0.13192044571936917","0.13434313139159276","0.13411900473341515","0.13559124319893204","0.1335882250565085","0.13338691670048602","0.13478600977484217","0.13559124319893204","0.13507790689107474","0.13341711295388942","0.10528427019974977","0.11393046409091469","0.13106180518842656","0.1258982458564503","0.13953688697697236","0.13956708323037575","0.14391534372046103","0.14895811803882378","0.14807236127232493","0.14914936097704512","0.1453345676304194","0.1487467442650002","0.15053838863360014","0.15261186470063154","0.15314533184409107","0.1495217814356867","0.15502756497290113","0.15271095238293764","0.15208690295381888","0.15051671388295218","0.15184008332331903"
"INTL.4417-1-ISL-QBTU.A","        Iceland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-IND-QBTU.A","        India","0.03415941790867062","0.03440526811356165","0.023016835395977927","0.039759730369645745","0.04439224265861738","0.054802314765848896","0.05523640278422282","0.055376448597324594","0.06057500438195364","0.04435164097329939","0.06548869934241655","0.0612360218198438","0.07158184326012186","0.07051188513668764","0.05643938271820249","0.07750982574221177","0.08902831377820608","0.12538354164181315","0.12766324239893703","0.13777257674297333","0.17023269527615284","0.22078187755054388","0.21503077298040357","0.19820122486988775","0.1821465624277698","0.19106815866249283","0.18986420723218775","0.19206436474558514","0.1819358276784712","0.22762916120551308","0.3214430185868022","0.3953890014749849","0.40247947850456384","0.41619285778736037","0.43897962346147257","0.45493279131869524","0.4580442927646782","0.46323890838575665","0.45680000111590824","0.5614050631226956","0.5076576342544735","0.5584575954059985","0.5475876341437447","0.5717694454578098"
"INTL.4417-1-IDN-QBTU.A","        Indonesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-IRN-QBTU.A","        Iran","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0010132640591445363","0.01373076194432596","0.040258635378480415","0.03850403424749238","0.033065494501471705","0.06125077843236972","0.06582080612769507","0.06513840380214876","0.060651091540222954","0.05988597378127708","0.03345966765287649","0.062121657372831256","0.06277306623010295"
"INTL.4417-1-IRQ-QBTU.A","        Iraq","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-IRL-QBTU.A","        Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-ISR-QBTU.A","        Israel","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-ITA-QBTU.A","        Italy","0.02508794936496201","0.030862545060185376","0.07990362668547148","0.06631079846657754","0.07889116765974273","0.08003152899451373","0.1006065590346373","0.0005900334914478848","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-JAM-QBTU.A","        Jamaica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-JPN-QBTU.A","        Japan","0.8467089576800523","0.8908680246598801","1.0163897248864588","1.1262717199312031","1.358818703624507","1.5933145582126593","1.690420754952255","2.0079615316165658","1.8514056032034802","1.8579638114253407","1.9741210769476039","2.0786530319198224","2.1740742427180573","2.423440155541098","2.614589947896089","2.831888621800822","2.9345160674225768","3.128120379063159","3.210541001183518","3.0586096014930173","3.1111007255946412","3.0927624243229355","2.8533129030071493","2.313680902807212","2.7226938048928613","2.847626960877809","2.9597038859909666","2.713977258059446","2.44918537058422","2.670084839600818","2.8255032192810794","1.554488620510614","0.15325722884717594","0.1056695268688041","0","0.03300688106851178","0.15095736922488634","0.28332682399198006","0.4811701939878229","0.642711284827884","0.42316185670453843","0.6188561847717566","0.520597490386995","0.7788792888331254"
"INTL.4417-1-JOR-QBTU.A","        Jordan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-KAZ-QBTU.A","        Kazakhstan","--","--","--","--","--","--","--","--","--","--","--","--","0.005402399245880108","0.004321919396704087","0.004219558147834779","0.0011373472096589702","0.0010236124886930731","0.003241439547528065","0.0011373472096589702","0.000011373472096589702","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-KEN-QBTU.A","        Kenya","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-KIR-QBTU.A","        Kiribati","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-XKS-QBTU.A","        Kosovo","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-KWT-QBTU.A","        Kuwait","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-KGZ-QBTU.A","        Kyrgyzstan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-LAO-QBTU.A","        Laos","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-LVA-QBTU.A","        Latvia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-LBN-QBTU.A","        Lebanon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-LSO-QBTU.A","        Lesotho","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-LBR-QBTU.A","        Liberia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-LBY-QBTU.A","        Libya","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-LTU-QBTU.A","        Lithuania","--","--","--","--","--","--","--","--","--","--","--","--","0.14790194919876304","0.1306804893605509","0.07806706345235359","0.11345902952233877","0.1351058180496271","0.11569835247343757","0.13730248723022878","0.09990579394687894","0.08528621410899112","0.11510119968647789","0.14326335165720128","0.1568592410031582","0.15298841133054458","0.10177189640612794","0.08472105164990429","0.09677074181534064","0.09746386558591884","0.1069010123084066","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-LUX-QBTU.A","        Luxembourg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-MAC-QBTU.A","        Macau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-MDG-QBTU.A","        Madagascar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-MWI-QBTU.A","        Malawi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-MYS-QBTU.A","        Malaysia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-MDV-QBTU.A","        Maldives","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-MLI-QBTU.A","        Mali","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-MLT-QBTU.A","        Malta","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-MTQ-QBTU.A","        Martinique","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.4417-1-MRT-QBTU.A","        Mauritania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-MUS-QBTU.A","        Mauritius","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-MEX-QBTU.A","        Mexico","0","0","0","0","0","0","0","0","0","0","0.028724242302290585","0.04056363373852692","0.037473550473582064","0.047149557390815514","0.04053343748512355","0.08073471618281003","0.07532958682360681","0.10002005668976229","0.08857567664988508","0.09564159994627364","0.078610913026773","0.0834423135713122","0.0932057688384018","0.10040254256620497","0.08791135907501095","0.10385498087199026","0.10468034513168237","0.10012071086777351","0.094202245200713","0.10174124313375436","0.056980330172159026","0.09726213221225449","0.08464009828964587","0.11451425832337984","0.09363858180385011","0.11250117476315517","0.10339197165313858","0.10641159699347558","0.13404116885755904","0.10952181109402268","0.10937272751639304","0.1168180407466593","0.10607835011451339","0.12197501573170115"
"INTL.4417-1-FSM-QBTU.A","        Micronesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA"
"INTL.4417-1-MDA-QBTU.A","        Moldova","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-MNG-QBTU.A","        Mongolia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-MNE-QBTU.A","        Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-MSR-QBTU.A","        Montserrat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-MAR-QBTU.A","        Morocco","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-MOZ-QBTU.A","        Mozambique","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-NAM-QBTU.A","        Namibia","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-NRU-QBTU.A","        Nauru","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-NPL-QBTU.A","        Nepal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-NLD-QBTU.A","        Netherlands","0.0416386313601435","0.036230448874209356","0.03875496066308966","0.03559042930791086","0.036824596536430595","0.03875496066308966","0.04181797180430931","0.03544275117800252","0.036581982465866886","0.039957482578057604","0.035094652728932856","0.03316543164972005","0.03786290663520048","0.03932722912213641","0.03951960540240117","0.040022906293702636","0.04143844005048804","0.022261551465220224","0.035219913082311295","0.03538517350803564","0.036260081644223334","0.03671697811534357","0.03615314842757817","0.03712526857889783","0.03529768269441687","0.03666837210777759","0.031817492552692485","0.038826478843707234","0.03824320675291544","0.03905978768002395","0.03647394807751366","0.038058503924164704","0.0363670148608685","0.026606928541619106","0.03765021346061045","0.0374946742363993","0.03645353355433595","0.03186318219980451","0.03300833973805907","0.03597136195928139","0.03757147064921979","0.03517325030552825","0.038204262523139736","0.03662060107248112"
"INTL.4417-1-NLDA-QBTU.A","        Netherlands Antilles","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-NCL-QBTU.A","        New Caledonia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-NZL-QBTU.A","        New Zealand","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-NIC-QBTU.A","        Nicaragua","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-NER-QBTU.A","        Niger","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-NGA-QBTU.A","        Nigeria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-NIU-QBTU.A","        Niue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-PRK-QBTU.A","        North Korea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-MKD-QBTU.A","        North Macedonia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-MNP-QBTU.A","        Northern Mariana Islands","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","ie","ie","ie"
"INTL.4417-1-NOR-QBTU.A","        Norway","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4417-1-OMN-QBTU.A","        Oman","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
